model_name,lang,condition,word_at_1,word_at_5,pred_punct_rate,pred_stop_rate,N,run_seed,run_model
bert-base-multilingual-cased,ru_syntagrus,Original+Lemma,0.09343434343434344,0.16414141414141414,0.050505050505050504,0.03282828282828283,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,FullyScrambled,0.0025252525252525255,0.010101010101010102,0.14898989898989898,0.047979797979797977,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,FullyScrambled+Lemma,0.0025252525252525255,0.017676767676767676,0.18686868686868688,0.050505050505050504,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,HeadScrambled,0.08080808080808081,0.14393939393939395,0.06313131313131314,0.05808080808080808,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,PartiallyScrambled,0.12121212121212122,0.2222222222222222,0.03282828282828283,0.03787878787878788,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,PartiallyScrambled+Lemma,0.04292929292929293,0.09595959595959595,0.0707070707070707,0.03787878787878788,396,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,Original,0.006578947368421052,0.019736842105263157,0.07236842105263158,0.046052631578947366,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,Original+Lemma,0.013157894736842105,0.03289473684210526,0.16447368421052633,0.06578947368421052,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,FullyScrambled,0.006578947368421052,0.006578947368421052,0.09210526315789473,0.03289473684210526,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,FullyScrambled+Lemma,0.006578947368421052,0.013157894736842105,0.2565789473684211,0.05921052631578947,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,HeadScrambled,0.006578947368421052,0.006578947368421052,0.09210526315789473,0.02631578947368421,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,PartiallyScrambled,0.006578947368421052,0.019736842105263157,0.07894736842105263,0.019736842105263157,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,PartiallyScrambled+Lemma,0.006578947368421052,0.013157894736842105,0.16447368421052633,0.05921052631578947,152,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,Original,0.42,0.5875,0.025,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,Original+Lemma,0.4175,0.58,0.0225,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,FullyScrambled,0.0175,0.0575,0.1,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,FullyScrambled+Lemma,0.02,0.0575,0.1,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,HeadScrambled,0.135,0.2425,0.0625,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,PartiallyScrambled,0.2125,0.36,0.0325,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,PartiallyScrambled+Lemma,0.215,0.355,0.0275,0.0,400,456,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,Original,0.2185792349726776,0.39344262295081966,0.0546448087431694,0.09836065573770492,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,Original+Lemma,0.16666666666666666,0.31693989071038253,0.05737704918032787,0.11748633879781421,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,FullyScrambled,0.01639344262295082,0.03551912568306011,0.23770491803278687,0.1830601092896175,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,FullyScrambled+Lemma,0.01912568306010929,0.0273224043715847,0.24316939890710382,0.16939890710382513,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,HeadScrambled,0.060109289617486336,0.1284153005464481,0.15027322404371585,0.13934426229508196,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,PartiallyScrambled,0.12295081967213115,0.22404371584699453,0.07650273224043716,0.12568306010928962,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,en_ewt,PartiallyScrambled+Lemma,0.09016393442622951,0.1912568306010929,0.08196721311475409,0.15300546448087432,366,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,Original,0.1425,0.2925,0.0425,0.055,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,Original+Lemma,0.06,0.1925,0.0925,0.1,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,FullyScrambled,0.0125,0.025,0.23,0.0825,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,FullyScrambled+Lemma,0.0025,0.02,0.24,0.1075,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,HeadScrambled,0.0775,0.1425,0.0875,0.1125,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,PartiallyScrambled,0.075,0.18,0.0775,0.06,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,de_gsd,PartiallyScrambled+Lemma,0.0325,0.11,0.1275,0.0925,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,Original,0.2506265664160401,0.42105263157894735,0.02756892230576441,0.07268170426065163,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,Original+Lemma,0.14285714285714285,0.2706766917293233,0.06766917293233082,0.07518796992481203,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,FullyScrambled,0.012531328320802004,0.03508771929824561,0.14035087719298245,0.18796992481203006,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,FullyScrambled+Lemma,0.002506265664160401,0.03759398496240601,0.17543859649122806,0.20802005012531327,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,HeadScrambled,0.06265664160401002,0.16791979949874686,0.07268170426065163,0.12531328320802004,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,PartiallyScrambled,0.14285714285714285,0.2857142857142857,0.06265664160401002,0.11027568922305764,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,es_ancora,PartiallyScrambled+Lemma,0.08521303258145363,0.17543859649122806,0.07518796992481203,0.12030075187969924,399,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,Original,0.2759493670886076,0.4151898734177215,0.017721518987341773,0.005063291139240506,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,Original+Lemma,0.1189873417721519,0.19746835443037974,0.053164556962025315,0.035443037974683546,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,FullyScrambled,0.007594936708860759,0.017721518987341773,0.15443037974683543,0.06329113924050633,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,FullyScrambled+Lemma,0.007594936708860759,0.015189873417721518,0.18734177215189873,0.053164556962025315,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,HeadScrambled,0.06329113924050633,0.1240506329113924,0.08860759493670886,0.05822784810126582,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,PartiallyScrambled,0.1189873417721519,0.21012658227848102,0.0379746835443038,0.03291139240506329,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,ru_syntagrus,PartiallyScrambled+Lemma,0.060759493670886074,0.12151898734177215,0.07088607594936709,0.04556962025316456,395,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,Original,0.0,0.03773584905660377,0.07547169811320754,0.018867924528301886,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,Original+Lemma,0.012578616352201259,0.025157232704402517,0.15723270440251572,0.06289308176100629,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,FullyScrambled,0.0,0.012578616352201259,0.06289308176100629,0.0,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,FullyScrambled+Lemma,0.012578616352201259,0.031446540880503145,0.24528301886792453,0.025157232704402517,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,HeadScrambled,0.006289308176100629,0.006289308176100629,0.06289308176100629,0.031446540880503145,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,PartiallyScrambled,0.018867924528301886,0.03773584905660377,0.09433962264150944,0.018867924528301886,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,tr_imst,PartiallyScrambled+Lemma,0.018867924528301886,0.025157232704402517,0.23270440251572327,0.05660377358490566,159,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,Original,0.4425,0.595,0.0075,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,Original+Lemma,0.4475,0.595,0.0075,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,FullyScrambled,0.0225,0.055,0.115,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,FullyScrambled+Lemma,0.0225,0.06,0.1175,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,HeadScrambled,0.1325,0.2375,0.0525,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,PartiallyScrambled,0.2225,0.3325,0.04,0.0,400,789,bert-base-multilingual-cased
bert-base-multilingual-cased,zh_gsd,PartiallyScrambled+Lemma,0.23,0.3375,0.04,0.0,400,789,bert-base-multilingual-cased
xlm-roberta-base,en_ewt,Original,0.2568306010928962,0.4644808743169399,0.08196721311475409,0.06284153005464481,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,Original+Lemma,0.1721311475409836,0.33879781420765026,0.10109289617486339,0.09836065573770492,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,FullyScrambled,0.01092896174863388,0.01912568306010929,0.19672131147540983,0.1994535519125683,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,FullyScrambled+Lemma,0.00819672131147541,0.01912568306010929,0.16666666666666666,0.226775956284153,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,HeadScrambled,0.07377049180327869,0.15300546448087432,0.10655737704918032,0.12568306010928962,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,PartiallyScrambled,0.14754098360655737,0.27595628415300544,0.09016393442622951,0.09836065573770492,366,123,xlm-roberta-base
xlm-roberta-base,en_ewt,PartiallyScrambled+Lemma,0.09289617486338798,0.19398907103825136,0.11202185792349727,0.15027322404371585,366,123,xlm-roberta-base
xlm-roberta-base,de_gsd,Original,0.3225,0.495,0.0875,0.0425,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,Original+Lemma,0.125,0.255,0.1125,0.07,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,FullyScrambled,0.0125,0.0325,0.21,0.105,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,FullyScrambled+Lemma,0.015,0.03,0.2075,0.1275,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,HeadScrambled,0.145,0.2725,0.09,0.06,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,PartiallyScrambled,0.1925,0.325,0.1075,0.0575,400,123,xlm-roberta-base
xlm-roberta-base,de_gsd,PartiallyScrambled+Lemma,0.075,0.165,0.12,0.11,400,123,xlm-roberta-base
xlm-roberta-base,es_ancora,Original,0.3358395989974937,0.5213032581453634,0.06516290726817042,0.045112781954887216,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,Original+Lemma,0.18546365914786966,0.2882205513784461,0.07268170426065163,0.11027568922305764,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,FullyScrambled,0.005012531328320802,0.045112781954887216,0.13784461152882205,0.3057644110275689,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,FullyScrambled+Lemma,0.005012531328320802,0.02506265664160401,0.12030075187969924,0.37343358395989973,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,HeadScrambled,0.10275689223057644,0.19548872180451127,0.08521303258145363,0.14035087719298245,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,PartiallyScrambled,0.17042606516290726,0.2781954887218045,0.08521303258145363,0.10526315789473684,399,123,xlm-roberta-base
xlm-roberta-base,es_ancora,PartiallyScrambled+Lemma,0.08771929824561403,0.17042606516290726,0.09523809523809523,0.16791979949874686,399,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,Original,0.2828282828282828,0.4318181818181818,0.047979797979797977,0.04292929292929293,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,Original+Lemma,0.09090909090909091,0.19444444444444445,0.08838383838383838,0.05303030303030303,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,FullyScrambled,0.0025252525252525255,0.012626262626262626,0.23232323232323232,0.10353535353535354,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,FullyScrambled+Lemma,0.005050505050505051,0.015151515151515152,0.2777777777777778,0.10606060606060606,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,HeadScrambled,0.0707070707070707,0.14646464646464646,0.13636363636363635,0.06565656565656566,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,PartiallyScrambled,0.12121212121212122,0.18686868686868688,0.09090909090909091,0.06313131313131314,396,123,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,PartiallyScrambled+Lemma,0.047979797979797977,0.10606060606060606,0.12121212121212122,0.06313131313131314,396,123,xlm-roberta-base
xlm-roberta-base,tr_imst,Original,0.08125,0.18125,0.3875,0.03125,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,Original+Lemma,0.03125,0.05,0.40625,0.09375,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,FullyScrambled,0.0,0.00625,0.4,0.05625,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,FullyScrambled+Lemma,0.0,0.00625,0.325,0.03125,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,HeadScrambled,0.01875,0.06875,0.275,0.03125,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,PartiallyScrambled,0.0625,0.0875,0.275,0.05,160,123,xlm-roberta-base
xlm-roberta-base,tr_imst,PartiallyScrambled+Lemma,0.0,0.025,0.25625,0.1,160,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,Original,0.335,0.495,0.0075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,Original+Lemma,0.325,0.4825,0.0075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,FullyScrambled,0.02,0.0775,0.075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,FullyScrambled+Lemma,0.0225,0.075,0.075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,HeadScrambled,0.115,0.205,0.0225,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,PartiallyScrambled,0.115,0.2425,0.0075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,zh_gsd,PartiallyScrambled+Lemma,0.11,0.2375,0.0075,0.0,400,123,xlm-roberta-base
xlm-roberta-base,en_ewt,Original,0.32065217391304346,0.483695652173913,0.08152173913043478,0.051630434782608696,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,Original+Lemma,0.24456521739130435,0.39945652173913043,0.09239130434782608,0.08423913043478261,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,FullyScrambled,0.016304347826086956,0.03804347826086957,0.15760869565217392,0.19293478260869565,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,FullyScrambled+Lemma,0.010869565217391304,0.043478260869565216,0.13858695652173914,0.22554347826086957,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,HeadScrambled,0.09239130434782608,0.18206521739130435,0.10326086956521739,0.12228260869565218,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,PartiallyScrambled,0.20380434782608695,0.28532608695652173,0.09510869565217392,0.08967391304347826,368,456,xlm-roberta-base
xlm-roberta-base,en_ewt,PartiallyScrambled+Lemma,0.1331521739130435,0.24456521739130435,0.09782608695652174,0.12771739130434784,368,456,xlm-roberta-base
xlm-roberta-base,de_gsd,Original,0.2875,0.5025,0.11,0.04,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,Original+Lemma,0.1075,0.2425,0.1225,0.06,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,FullyScrambled,0.0075,0.0275,0.14,0.1275,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,FullyScrambled+Lemma,0.005,0.015,0.155,0.15,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,HeadScrambled,0.1225,0.2725,0.08,0.09,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,PartiallyScrambled,0.17,0.3125,0.1475,0.065,400,456,xlm-roberta-base
xlm-roberta-base,de_gsd,PartiallyScrambled+Lemma,0.075,0.1675,0.145,0.08,400,456,xlm-roberta-base
xlm-roberta-base,es_ancora,Original,0.3583959899749373,0.5213032581453634,0.05263157894736842,0.05513784461152882,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,Original+Lemma,0.20551378446115287,0.3433583959899749,0.06015037593984962,0.08521303258145363,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,FullyScrambled,0.005012531328320802,0.02756892230576441,0.14285714285714285,0.2631578947368421,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,FullyScrambled+Lemma,0.002506265664160401,0.03508771929824561,0.13533834586466165,0.3333333333333333,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,HeadScrambled,0.08771929824561403,0.18295739348370926,0.09774436090225563,0.12280701754385964,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,PartiallyScrambled,0.16791979949874686,0.2606516290726817,0.08270676691729323,0.11779448621553884,399,456,xlm-roberta-base
xlm-roberta-base,es_ancora,PartiallyScrambled+Lemma,0.09774436090225563,0.19799498746867167,0.07268170426065163,0.17293233082706766,399,456,xlm-roberta-base
xlm-roberta-base,ru_syntagrus,Original,0.33080808080808083,0.44696969696969696,0.050505050505050504,0.017676767676767676,396,456,xlm-roberta-base
